"","Molecular.Formula","Theor_mz","DBE","HC","OC","NC","C","H","N","O","S","AI","AImod","NOSC","Count","Compound.category","Class","D1","D2","D3","D4","D5","D6","D7","D8","D9","E1","E2","E3","E4","E5","E6","E7","E8","E9","F1","F2","F3","F4","F5","F6","F7","F8","F9","G1","G2","G3","G4","G5","G6","G7","G8","G9","H1","H2","H3","H4","H5","H6","H7","H8","H9","I1","I2","I3"
"1859","C20H24O12N0S1",487.091571,9,1.2,0.6,0,20,24,0,12,1,0,0.153846153846154,0.1,41,"Highly_Unsaturated_and_Phenolic_HighOC","CHOS",2.50548930423876,1.49205773283667,1.74737772859807,1.41990775537352,1.49727609015095,1.10760718584593,1.03644850894046,0,1.81361685132929,0,1.25514508889091,1.27009368011679,1.2512491951982,0,0,2.10683056972699,2.26058720982923,2.30267312825478,2.24722331761079,1.35056291753071,1.97406065815591,1.84972359200236,1.69843145528706,1.46246792121926,1.57000255481003,1.41529125334026,1.73191489160594,0,2.12441753357151,1.62557042175173,2.23157074229113,2.00850426508605,2.43686552631333,2.287024688828,0,2.10725224069794,1.98944273519807,1.85270072502165,2.36249616767363,1.65722541031146,1.46259015768804,2.07957428806448,1.46762720436034,2.34019239095076,1.72232652294562,2.19520944767763,0,0
"2380","C22H20O14N0S0",507.078029,13,0.909090909091,0.636363636364,0,22,20,0,14,0,0,0.4,0.363636363636364,49,"Highly_Unsaturated_and_Phenolic_HighOC","CHO",2.51057419985186,2.13281987077903,2.42171560342178,2.16109789048442,2.66236410343821,1.89024633536852,1.95991752119357,1.92814786790562,1.99784084780263,2.16955502419307,2.04619869128487,2.1601762783721,1.97446278044512,2.70545249900909,1.613535976882,2.43546110418093,2.28721795804996,2.4142596876634,2.33252024531971,2.2914916830631,2.30308500210077,2.11304513495679,2.29673958806394,2.17520807251159,2.4013061380951,2.14177284457477,2.30640719858338,2.23956089510151,2.32867762305325,2.52280300554014,2.87579145348777,2.69689461285295,2.81576492335789,2.65196238516208,0.775058911466971,2.38676039260093,2.7314377077803,2.41104933830447,2.62146891966936,2.53770386825578,2.3518315505867,2.43492198242601,2.55243552398433,2.74630552852874,2.31368605279413,2.55965178754836,2.34959189668044,2.04809197296791
"939","C17H14O11N0S0",393.046335,11,0.823529411765,0.647058823529,0,17,14,0,11,0,0,0.478260869565217,0.470588235294118,49,"Highly_Unsaturated_and_Phenolic_HighOC","CHO",2.51710375649936,2.18851672968723,2.46894467345581,2.29460303264858,2.33365283437234,1.59089860447139,1.92910563497727,1.843249135094,1.69145420265374,2.26227841105013,1.97633720008192,2.07264839298743,2.11019928968723,2.11450216872782,1.58591431731181,2.30989254884226,2.09315668929605,2.10881835407927,2.07280643301164,2.1933357609697,2.12724154195194,1.84325325049782,2.09327167029095,2.02727153563615,2.3200089060199,2.129210039769,2.1053627737509,2.15152017562065,1.89678363838196,2.17832688649216,2.4493917523897,2.55478296920359,2.5152678277272,2.30456753733564,0.761892846611015,2.0815033999814,2.27462402614369,2.17643146771086,2.34037848027633,2.04112563229917,2.12584451258908,2.24636571946703,2.03850105898226,2.26816572747685,2.06222195356743,2.28126007878997,2.07121875450241,2.11884079547578
"1365","C18H28O10N0S0",403.160971,5,1.55555555556,0.555555555556,0,18,28,0,10,0,0,0,-0.444444444444445,49,"Aliphatic_HighOC","CHO",2.5182546520098,2.29121079699409,2.26785113839105,2.27377078395266,2.85848893572082,2.36093299163025,2.48108354714791,2.41624017700278,2.16651574700918,2.28574006168899,2.2914471792809,2.41414945106015,2.29178153778677,2.80033312350777,2.55239564832252,2.23561908000993,2.24874156412426,2.48215947706062,2.26461145282174,2.54690420385529,2.27792260515748,2.36608347960379,2.26099553435626,2.37123825301572,2.55808757984303,2.3340894371216,2.43748677049246,2.61964101757265,2.30898393161974,2.43310214404234,2.4937789659212,2.54368141120574,2.68744563206273,2.73528129743094,2.60377263581172,2.440307936657,2.66302771690081,2.60547495312751,2.50361547112891,2.44325157827636,2.56418304716324,2.46922133502402,2.26864430821295,2.48281471294679,2.286790334703,2.48227839078577,2.5554033459416,2.41103769028932
"3198","C24H36O11N0S0",499.218485,7,1.5,0.458333333333,0,24,36,0,11,0,0,0.0810810810810811,-0.583333333333333,49,"Aliphatic_LowOC","CHO",2.52420824100751,2.2489419658997,2.22971230543325,2.20924663484301,2.6393734378458,2.43603690317382,2.38253295192287,2.47255190004296,2.23297838093826,2.19559564441003,2.40343137113927,2.4065679823652,2.28857470470134,3.09559188658986,2.61557145683284,2.45214298938382,2.23207925366281,2.64091267806709,2.38010225789534,2.50912086502142,2.31769033139022,2.31027781177312,2.13203373513679,2.32617531275972,2.26305489516311,2.20798414728833,2.38806184313712,2.40874056238819,2.72790824810501,2.57698587205164,2.81933233505554,2.52332616960442,2.7383197469659,2.64849706503982,3.33177785250021,2.60681366763333,2.71026429361175,2.75009389304425,2.62583427696437,3.12322631633817,3.06071532941294,2.7185607844365,3.02553004834735,2.50917235640445,2.89073814150184,2.60689528866277,2.92101549631895,2.80868849801277
"256","C13H14O7N0S0",281.066676,7,1.07692307692,0.538461538462,0,13,14,0,7,0,0,0.368421052631579,0,49,"Highly_Unsaturated_and_Phenolic_HighOC","CHO",2.52848709470608,2.53020056829028,2.73176271690236,2.80524167137737,3.17511259772174,2.463168026871,2.6816298898573,2.69037425730908,2.70769892639974,2.65653118888915,2.67313485246246,2.59856765820629,2.87836955205324,3.37378150495551,2.40947730707676,2.73338389061331,2.74936510556998,3.35339034964616,3.1733670843427,3.04797549956085,2.98280706392191,2.71245588057964,2.78675568873334,2.59640095900344,2.8918735908145,2.67293604880798,2.73914554913694,2.85658595726372,2.30964299247838,2.35792214523326,2.59650139895347,2.63473252118816,2.56675289329638,2.36106740095968,1.83872233656642,2.44029151815516,2.50690003725277,2.27243148212881,2.53542017423166,1.84709266083091,1.93946547256997,2.07802977640368,1.92340823190171,2.42610993254419,1.80286006809542,2.32764142663007,2.38720757792102,2.53120712784264
"4628","C29H40O13N0S0",595.239615,10,1.37931034483,0.448275862069,0,29,40,0,13,0,0,0.155555555555556,-0.482758620689655,49,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",2.53701881990618,2.76409358955244,2.49459753918587,2.59462852133011,3.3183219067551,2.82654091336127,2.72218432316902,2.69920816936017,2.63907386757451,2.54764940357256,2.45575290594663,2.46255718813363,2.55727644605221,3.28497825041007,2.53264905402049,2.45128507899779,2.47889998443636,2.92371182527916,2.62407045705093,2.80969497045132,2.55212902360065,2.54310302127957,2.28462649640102,2.36460593253735,2.55905970778053,2.40563134654709,2.36349197163276,2.62362762699421,2.82906946851564,2.88518266298429,2.9563213665279,2.58591248164911,2.86834885845018,2.67567184042276,3.29217159190727,2.74289432607983,2.77847321694079,2.7698523410982,2.77889403574489,3.30324288490796,2.95613592337247,2.60934274606282,3.52328608110931,2.68670033026496,3.12507069226379,2.7713713185303,2.9013804747433,2.96771473305052
"4840","C30H38O15N0S0",637.213794,12,1.26666666667,0.5,0,30,38,0,15,0,0,0.2,-0.266666666666667,49,"Highly_Unsaturated_and_Phenolic_HighOC","CHO",2.53793548177825,2.32654580548739,2.23286235949445,2.34154916354787,2.92022344555109,2.43839733670438,2.56270107470108,2.35126327820462,2.21639877873433,2.37697970739504,2.34662476977054,2.1900271131781,2.30725349393301,2.86858110885772,2.22003179270467,2.36077717677506,2.37124763866636,2.68890854117819,2.28417885083341,2.25445269191237,2.19394408122171,2.12282875295487,2.15667858642839,2.41733343116298,2.42870656480043,2.12831630623202,2.41378468647344,2.26250085188058,2.3280479103715,2.5022828464113,2.65992745442767,2.40633210716551,2.59741735089148,2.55634477962741,1.85378364172591,2.44274727832312,2.50585906363241,2.47161623139167,2.26362768620114,2.68087816464574,2.69987101023882,2.39321935039163,2.92220319964394,2.3773510059876,2.80495072274749,2.41579453990259,2.33889825221818,2.45043839541818
"4382","C28H40O12N0S0",567.2447,9,1.42857142857,0.428571428571,0,28,40,0,12,0,0,0.136363636363636,-0.571428571428571,49,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",2.54903630237628,2.37487579740646,2.30139318060113,2.43690507876918,2.93134685508756,2.82221252127353,2.65223658755506,2.60816807243374,2.70042525682091,2.3193869862391,2.46357285509011,2.46608452084092,2.36098117887097,3.1705776051831,2.76997450407853,2.35511297219003,2.3881822700248,2.82635116759727,2.39083187381993,2.32704419235747,2.42106333725112,2.16434433774373,2.04057946164114,2.27816571375558,2.3863583815492,2.31089780632036,2.26939997261376,2.49648879739667,2.79021250400708,2.62116718349226,2.89647520983123,2.43372639251571,2.71799458696292,2.65080051157463,3.53895309953458,2.71655028458997,2.62334121028178,2.60164886967523,2.62302824302064,2.93148591224021,3.23216472780164,2.61853878337293,3.1783309763909,2.5272031551685,3.12798283360195,2.47796166805375,2.60336930833329,2.94061086619417
"1213","C18H16O8N0S0",359.077241,11,0.888888888889,0.444444444444,0,18,16,0,8,0,0.3,0.5,0,49,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",2.55647887848302,2.40837449574907,2.41696554773925,2.25621660247855,2.61206593601255,2.4052531526285,2.38249047164655,2.45790800570161,2.26761234819334,2.54106670424564,2.30192374421927,2.38989917056964,2.38950102307362,2.46559603439668,2.21061325072506,2.49544934323861,2.54637016398712,2.75399235215488,2.49743809649487,2.41719115069511,2.72597183565309,2.46693097875183,2.48762221511788,2.33684913059952,2.50144333741743,2.42662564565746,2.5223245978408,2.59574152917852,2.25140141393957,2.30607384429633,2.50383461676369,2.41836961681835,2.59736082627951,2.27129751392167,1.98068870542812,2.46794883121402,2.23404454946345,2.28241944048015,2.37269700365774,2.03796506682644,2.05185134599039,1.93830088900275,1.91901248835598,2.15390645337055,1.94975126321875,2.23526163239572,2.41670177644576,2.42384157855562
"2128","C21H22O7N0S0",385.129277,11,1.04761904762,0.333333333333,0,21,22,0,7,0,0.285714285714286,0.428571428571429,-0.380952380952381,49,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",2.56568109544049,2.51806140966112,2.39157600091168,2.34961842587549,2.81454111491751,2.73834987956483,2.48670498868088,2.67149052271511,2.5016679717302,2.4489077678455,2.65064173785376,2.55367156256207,2.34535347276644,2.56860854276677,2.82459088061045,2.3800423057424,2.49503755664043,2.88394597893307,2.57235330944943,2.5773664176725,2.73336347384079,2.65014216370987,2.31908990835094,2.28696420116064,2.55741560907149,2.46235847715917,2.41458579619508,2.70197919091115,2.53113355163718,2.37028951268317,2.56866288096917,2.26428677816017,2.53511222654291,2.37058835083248,4.25754776352989,2.33493530565576,2.32466903121035,2.2866972170949,2.31106135055315,2.24392368135936,2.27272018649156,2.05823855718679,2.14409835026993,2.21409449531983,2.23590976689882,2.31906539846915,2.61204474314892,2.72627279364453
"1507","C19H18O7N0S0",357.097976,11,0.947368421053,0.368421052632,0,19,18,0,7,0,0.333333333333333,0.483870967741935,-0.210526315789473,49,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",2.57153587738811,2.3356842077834,2.39109914478801,2.25729967961092,2.44624739413166,2.24531377828473,2.30634693138757,2.46315331025447,2.52377662604581,2.39954546925364,2.374169696428,2.46218706986904,2.19149542947891,2.58850288376483,2.09431236307196,2.37465062945308,2.49192020559426,2.6899764944492,2.55600159564653,2.30116984207847,2.59905933157882,2.46675452584911,2.36220495346999,2.06443488647064,2.37557376604301,2.48710929950722,2.3456803986796,2.40363463234383,2.19768038133467,2.2169379391628,2.43487930919826,2.14073388186511,2.26155272274335,2.15480148819976,2.3661307079877,2.25163704289035,2.10160073074546,2.04901356811832,2.26040980379855,1.88646130869262,1.89088337386449,1.80915333635133,1.87298081613356,2.20322735708172,1.7403062752367,2.30360578477257,2.34890893366807,2.51269910554062
"2475","C22H26O16N0S0",545.114808,10,1.18181818182,0.727272727273,0,22,26,0,16,0,0,0.142857142857143,0.272727272727273,49,"Highly_Unsaturated_and_Phenolic_HighOC","CHO",2.57927737765995,1.98398637011293,2.26579047043458,2.21517905346586,2.09416112063635,1.65669220299333,1.6738357496035,1.27849597714487,1.60569782239186,2.09839505335383,1.87118279363866,1.94874414701791,1.85969809934025,2.32708106275721,1.1532458880219,2.11759012764499,2.19726680789077,2.07411832027778,2.02827134416576,2.09534389545804,2.1314108110908,1.8344956246299,2.0642492831302,1.974361527054,2.05187726365591,1.912152274015,2.15125873795612,2.01430424886944,2.02851917605091,2.32972545066106,2.82119039897415,2.46752660597973,2.56513473192332,2.37594060387788,0.503764543258367,2.19805419811407,2.53397745527514,2.33893423911265,2.58986320704461,2.3555770705144,2.20126309689234,2.43775888151076,2.39983678176092,2.46438950690542,2.27434248518159,2.34566511568477,2.21216856405744,1.94874600045076
"4358","C28H38O15N0S0",613.213794,10,1.35714285714,0.535714285714,0,28,38,0,15,0,0,0.121951219512195,-0.285714285714286,49,"Highly_Unsaturated_and_Phenolic_HighOC","CHO",2.58125950332798,2.21332340571786,2.23362388936083,2.350323218233,2.73710914141721,2.5345435121331,2.26725309425591,2.09322396118181,2.10954564539494,2.26473453922057,2.26540498889726,2.22686428815357,2.19914890398626,2.70481382907162,2.21740083864551,2.36793848235855,2.22741862402521,2.77913475295187,2.23336224677155,2.24279754860722,2.17276645768203,2.10864921104076,2.11330908972394,2.17980925070481,2.55212863323263,2.25675703105509,2.43316238849156,2.32988265824325,2.25890137219521,2.50043301410711,2.63361813758484,2.28614008130009,2.67569293103664,2.60600799064409,1.73471299030118,2.29318373700678,2.54525197933426,2.5315671348103,2.43772138981177,2.79406036633246,2.77218897796328,2.56328297113058,3.12688205337582,2.70423013170696,2.64769082728776,2.51145580198616,2.69558708985736,2.44321743797894
"971","C17H16O6N0S0",315.087412,10,0.941176470588,0.352941176471,0,17,16,0,6,0,0.363636363636364,0.5,-0.235294117647059,49,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",2.58545047306756,2.5102345733951,2.50482855563361,2.56333180238851,2.80885347767363,2.49135315871972,2.37877160093308,2.58513610842088,2.60253838866995,2.69109952288471,2.65106422313979,2.62866780322341,2.41426227932909,3.31096054964919,2.44188232156811,2.46584017628324,2.61863786312306,3.22918143126716,2.79548913080648,2.72404430052728,2.88000926553988,2.70347523303757,2.72715854089388,2.34608230071733,2.77539984322722,2.47262962350596,2.55078216897478,2.62691294434433,1.73927063957257,1.67033169781994,1.86176370936103,1.6978465714723,1.80104281029303,1.61638152737477,1.67026831062737,1.48811242557969,1.78874378515709,1.52544788193097,1.68449141392155,1.29436264160964,1.28738228243287,1.22723990343508,1.19777209356063,1.66944062014429,1.31185411460421,1.65172670783066,1.86820577903012,2.01917173749644
"3671","C26H30O10N0S0",501.176621,12,1.15384615385,0.384615384615,0,26,30,0,10,0,0.125,0.333333333333333,-0.384615384615385,49,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",2.59738116372466,2.16371562508297,2.28168544989857,2.25807010340635,2.85596851984218,2.64714844032817,2.59408293484665,2.56891053234558,2.47517248548623,2.3332529493662,2.53664804952805,2.56850388142909,2.41418576564738,3.25636271966943,3.05868606375291,2.3702493920417,2.37013139727354,3.00644497804709,2.49268530498998,2.63246577817839,2.35069026179178,2.31383040638873,2.21358213601505,2.19366954220926,2.39803436167797,2.12141844454216,2.24250921211953,2.30959953702956,2.94940687683574,2.65256332004854,2.62254461423495,2.49604196273597,2.72882508245495,2.57958001039936,4.14677619155056,2.55789941349593,2.39302411673899,2.43167254806771,2.4465787488936,2.58369179785752,2.32317726843767,2.17146642058479,2.57778465176593,2.31984815776329,2.44536657695228,2.41689666477225,2.39144542636838,2.76195932220548
"4626","C29H40O12N0S0",579.2447,10,1.37931034483,0.413793103448,0,29,40,0,12,0,0,0.173913043478261,-0.551724137931035,49,"Highly_Unsaturated_and_Phenolic_LowOC","CHO",2.60060531649687,2.45165148484424,2.37788624965864,2.48600339530076,2.91113488911392,2.9186637471305,2.61048532368755,2.66662095547584,2.73788001022715,2.48457824318403,2.56928961970807,2.40365665584754,2.50938379855955,3.10315353077955,3.03334599455,2.34057392905462,2.51721639528399,3.03886474425263,2.49646980544928,2.5063514474008,2.32662088633489,2.32279557972045,2.21232448138217,2.36738942133742,2.50915751447485,2.33054333476585,2.42765915782518,2.32628835106389,2.77974410281497,2.62226749025392,2.9650040068552,2.48329583897477,2.7011245326098,2.54550830590348,3.76598305959452,2.71683252350226,2.63233769798288,2.63793214448968,2.83776206751762,3.18339564428768,3.01048649697211,2.62425868890403,2.96755466161273,2.49051316540958,3.0670167043146,2.55578699081098,2.59034721797337,2.85115359835266
"2891","C23H34O12N0S0",501.19775,7,1.47826086957,0.521739130435,0,23,34,0,12,0,0,0.0588235294117647,-0.434782608695652,49,"Highly_Unsaturated_and_Phenolic_HighOC","CHO",2.60940279504689,2.61092647616317,2.33747445886922,2.47405163829892,2.99735446692175,2.65020792777795,2.313530851194,2.4306576511346,2.49475928314646,2.63541677749027,2.44570492697158,2.48916212459084,2.56492931497443,3.37404896313393,2.66720951457443,2.65210432658466,2.52886581057813,3.11372442667045,2.64608447383378,2.70874392225555,2.3507337727016,2.48716623066916,2.483153840111,2.55268940052139,2.76322107633731,2.40939368974314,2.47711954402198,2.71298579172259,2.69984167517653,2.94761657254017,3.12114301100661,2.88152956047356,3.06992709079887,3.08136234431397,2.64398186399936,2.69196911204914,3.06246952160931,3.05414537699656,2.93395568252188,3.13834788303984,3.28381222263907,3.07543475121425,3.25606798253083,3.07078978937988,3.20295000083146,2.83414273858714,3.03481248575702,3.00511661830599
"750","C16H16O13N0S0",415.051814,9,1,0.8125,0,16,16,0,13,0,0,0.263157894736842,0.625,49,"Highly_Unsaturated_and_Phenolic_HighOC","CHO",2.63482357437908,2.16890737610622,2.46827444819863,2.08044098508373,2.31960835853767,1.27755442328545,1.64238075952236,1.29934078886246,1.28156584799473,1.94812418455791,1.69493235866495,1.66495946605909,1.78358133701363,1.9225137921508,1.33968203937421,2.2347564997759,2.0690701866448,1.84048757415431,1.75747203053614,1.80868167647767,2.04136385311446,1.54426264802253,2.19696062108798,1.66918208786909,2.14858066349396,1.78286676375621,1.98589630313086,1.73388211192648,1.79074969918585,2.05624799510701,2.49801139227807,2.68058518914046,2.42728977700178,2.01768670830378,0.345988831081975,1.93883480256013,2.10813745962794,2.24488941309827,2.17355684457949,2.15894735501119,2.10574015986972,2.69640664454861,1.90096224876403,2.26663807149447,2.15540843678518,2.15492959056298,2.12876799009865,1.76125111610263
