EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C
  18HU20160430, AR07W,38,1,433163,13,2,20160506,602,52.9248,-51.319,2173,369.8,3.3786,34.8536,2,34.8531,2,280.6,2,295.9,2,7.98,6,15.12,6,0.07,6,1.03,6,0.58,6,2.38,2,2.425,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433164,14,2,20160506,604,52.9248,-51.319,2173,260,3.4183,34.8469,2,34.8469,2,282,2,297.1,2,8.76,6,14.98,6,0.07,6,1.03,6,0.56,6,2.381,2,2.394,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433165,15,2,20160506,606,52.9248,-51.319,2173,169.7,3.346,34.8168,2,34.8235,2,284.5,2,298.7,2,7.68,6,14.79,6,0.07,6,1.02,6,0.48,6,2.445,2,2.51,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433166,16,2,20160506,608,52.9248,-51.319,2173,100.8,3.0688,34.7227,2,34.7248,2,292.6,2,308.9,2,8.27,6,14.18,6,0.14,6,0.98,6,0.71,6,2.546,2,2.716,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433167,17,2,20160506,609,52.9248,-51.319,2173,80,2.7867,34.6098,2,-999,9,300.1,2,316.2,2,7.21,6,13.25,6,0.16,6,0.93,6,0.7,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433168,18,2,20160506,610,52.9248,-51.319,2173,60.6,2.5406,34.4726,2,-999,9,307.4,2,322.8,2,7.11,6,12.71,6,0.13,6,0.88,6,0.56,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433169,19,2,20160506,611,52.9248,-51.319,2173,50.9,2.3305,34.3744,2,34.3777,2,311.9,2,-999,9,7.06,6,12.21,6,0.12,6,0.86,6,0.57,6,2.731,2,3.117,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433170,20,2,20160506,612,52.9248,-51.319,2173,40.4,2.0061,34.2487,2,-999,9,320.1,2,-999,9,6.93,6,11.48,6,0.13,6,0.83,6,0.78,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433171,21,2,20160506,613,52.9248,-51.319,2173,30.3,1.9618,34.2185,2,34.2213,2,322,2,337.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,2.828,2,3.2,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433172,22,2,20160506,614,52.9248,-51.319,2173,19.5,2.0155,34.1563,2,34.8079,2,329.9,2,-999,9,7.9,6,14.92,3,0.09,6,1.01,4,0.66,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433173,23,2,20160506,614,52.9248,-51.319,2173,10.2,2.452,34.1425,2,-999,9,329.4,2,345.2,2,6.76,6,10.4,6,0.11,6,0.76,6,0.63,6,2.854,2,3.287,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,38,1,433174,24,2,20160506,615,52.9248,-51.319,2173,1,2.5911,34.1376,2,-999,9,326.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,42,1,433175,1,2,20160507,651,55.4145,-53.8185,2628,2700.3,2.1849,34.9057,2,34.9004,2,270.7,2,288.8,2,11.19,6,14.2,6,0.08,6,1,6,0.6,6,1.862,2,1.675,2,2166.8,2,2307.8,2,7.719,2,25
  18HU20160430, AR07W,42,1,433176,2,2,20160507,654,55.4145,-53.8185,2628,2599.3,2.2075,34.9061,2,34.9007,2,270.5,2,290.5,2,11.44,6,10.88,4,0.05,6,1.01,6,0.52,6,1.827,2,1.531,2,2167.2,2,2305.1,2,7.72,2,25
  18HU20160430, AR07W,42,1,433177,3,2,20160507,656,55.4145,-53.8185,2628,2511.3,2.3597,34.9094,2,34.9031,2,268.4,2,285.5,2,11.71,6,14.34,6,0.05,6,1.02,6,0.65,6,1.72,2,1.305,2,2167,2,2306.1,2,7.721,2,25
  18HU20160430, AR07W,42,1,433178,4,2,20160507,658,55.4145,-53.8185,2628,2411.9,2.5605,34.9148,2,34.9082,2,265.1,2,282.7,2,11.96,6,14.8,6,0.06,6,1.04,6,0.63,6,1.66,2,1.272,2,2166.5,2,2307.2,2,7.717,2,25
  18HU20160430, AR07W,42,1,433179,5,2,20160507,700,55.4145,-53.8185,2628,2290.1,2.6531,34.9175,2,34.9107,2,264.7,2,281.8,2,11.54,6,15.09,6,0.06,6,1.05,6,0.52,6,1.668,2,1.259,2,2165.2,2,2308.1,2,7.723,2,25
  18HU20160430, AR07W,42,1,433180,6,2,20160507,703,55.4145,-53.8185,2628,2151.8,2.864,34.9204,2,34.9136,2,263.4,2,280.1,2,10.96,6,14.83,6,0.06,6,1.05,6,0.76,6,1.68,2,1.228,2,2164.8,2,2308.8,2,7.713,2,25
  18HU20160430, AR07W,42,1,433181,7,2,20160507,705,55.4145,-53.8185,2628,1991.2,2.9763,34.921,2,34.9141,2,262.9,2,279.3,2,11.02,6,14.91,3,0.05,6,1.05,6,0.56,6,1.692,2,1.186,2,2165.8,2,2303.6,2,7.722,2,25
  18HU20160430, AR07W,42,1,433182,8,2,20160507,709,55.4145,-53.8185,2628,1810.4,3.0831,34.9207,2,34.9144,2,261.8,2,277.2,2,11.22,6,14.98,6,0.07,6,1.07,6,0.82,6,1.66,2,1.055,2,2164.8,2,2304.4,2,7.73,2,25
  18HU20160430, AR07W,42,1,433183,9,2,20160507,712,55.4145,-53.8185,2628,1609.7,3.2701,34.9207,2,34.9135,2,260.1,2,275.3,2,11.19,6,15.3,6,0.03,6,1.08,6,0.58,6,1.581,2,0.938,2,2164.9,2,2305,2,7.715,2,25
  18HU20160430, AR07W,42,1,433184,10,2,20160507,715,55.4145,-53.8185,2628,1410.9,3.4667,34.9229,2,34.9163,2,259.1,2,274.6,2,10.79,6,15.54,6,0.06,6,1.09,6,0.69,6,1.752,2,1.216,2,2165.8,2,2306.2,2,7.725,2,25
  18HU20160430, AR07W,42,1,433185,11,2,20160507,719,55.4145,-53.8185,2628,1210.4,3.5297,34.9065,2,34.9008,2,266,2,-999,9,9.82,6,15.1,6,0.06,6,1.07,6,0.62,6,2.05,2,1.686,2,2165.6,2,2304.7,2,7.716,2,25
  18HU20160430, AR07W,42,1,433186,12,2,20160507,722,55.4145,-53.8185,2628,1030.8,3.2731,34.8566,2,34.8501,2,280.6,2,295.8,2,8.9,6,14.72,6,0.06,6,1.05,6,0.55,6,2.357,2,2.296,2,2163.7,2,2304,2,7.708,2,25
  18HU20160430, AR07W,42,1,433187,13,2,20160507,725,55.4145,-53.8185,2628,849.8,3.3492,34.8638,2,34.8578,2,278.5,2,294.2,2,8.9,6,14.79,6,0.08,6,1.05,6,0.61,6,2.352,2,2.332,2,2165.4,2,2300.4,2,7.718,2,25
  18HU20160430, AR07W,42,1,433188,14,2,20160507,728,55.4145,-53.8185,2628,670.8,3.3645,34.8624,2,34.8558,2,280.5,2,294.3,2,8.74,6,14.86,6,0.08,6,1.05,6,0.53,6,2.3,2,2.305,2,2166.3,2,2304.4,2,7.711,2,25
  18HU20160430, AR07W,42,1,433189,15,2,20160507,731,55.4145,-53.8185,2628,509.8,3.3804,34.8598,2,34.8551,2,282.2,2,296.5,2,8.66,6,14.99,6,0.09,6,1.05,6,0.64,6,2.389,2,2.444,2,2165.4,2,2305.1,2,7.701,2,25
  18HU20160430, AR07W,42,1,433190,16,2,20160507,733,55.4145,-53.8185,2628,370.6,3.4435,34.8619,2,34.8551,2,282.7,2,296.2,2,8.61,6,15.09,6,0.1,6,1.04,6,0.53,6,2.357,2,2.461,2,2163.7,2,2301.1,2,7.716,2,25
  18HU20160430, AR07W,42,1,433191,17,2,20160507,735,55.4145,-53.8185,2628,250.4,3.492,34.8603,2,34.8541,2,283.7,2,296.4,2,7.86,6,13.75,6,0.06,6,1.02,6,0.54,6,2.359,2,2.44,2,2160.4,2,2299,2,7.719,2,25
  18HU20160430, AR07W,42,1,433192,18,2,20160507,738,55.4145,-53.8185,2628,149.7,3.4983,34.8505,2,34.8431,2,284.6,2,297.7,2,7.85,6,13.53,6,0.08,6,1.02,6,0.65,6,2.441,2,2.612,2,2162.3,2,2301.5,2,7.716,2,25
  18HU20160430, AR07W,42,1,433193,19,2,20160507,739,55.4145,-53.8185,2628,100,3.3571,34.7948,2,34.7987,2,292.7,2,304.1,2,8.06,6,13.23,6,0.08,6,1.01,6,0.65,6,2.557,2,2.754,2,2161.8,2,2295.4,2,7.72,2,25
  18HU20160430, AR07W,42,1,433194,20,2,20160507,740,55.4145,-53.8185,2628,50.9,2.9808,34.6154,2,-999,9,307.3,2,318.8,2,7.69,6,12.03,6,0.06,6,0.93,6,0.58,6,2.565,2,3.034,2,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,42,1,433195,21,2,20160507,741,55.4145,-53.8185,2628,29.6,2.8359,34.5306,2,-999,9,312.6,2,-999,9,7.4,6,11.52,6,0.08,6,0.89,6,0.7,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,42,1,433196,22,2,20160507,741,55.4145,-53.8185,2628,20.5,2.7621,34.4803,2,34.4696,2,315.2,2,328.9,2,7.49,6,11.37,6,0.08,6,0.87,6,0.71,6,2.662,2,3.195,2,2136.6,2,2278.5,2,7.751,2,25
  18HU20160430, AR07W,42,1,433197,23,2,20160507,742,55.4145,-53.8185,2628,10.1,2.5864,34.2915,2,-999,9,321.3,2,-999,9,7.29,6,10.77,6,0.1,6,0.82,6,0.56,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,42,1,433198,24,2,20160507,743,55.4145,-53.8185,2628,2.1,1.9779,33.9575,2,-999,9,327.7,2,338.6,2,7.02,6,10.29,6,0.11,6,0.77,6,0.55,6,2.835,2,3.244,2,2116.4,2,2253.5,2,7.755,2,25
  18HU20160430, AR07W,45,1,433199,1,2,20160507,1115,55.2672,-53.9517,2077,2165.9,2.6845,34.917,2,34.9184,2,264.1,2,281.9,2,11.7,6,15.11,6,0.04,6,1.03,6,0.59,6,1.723,2,1.267,2,2167.8,2,2304.6,2,7.728,2,25
  18HU20160430, AR07W,45,1,433200,2,2,20160507,1120,55.2672,-53.9517,2077,1970.7,2.8288,34.9201,2,34.922,2,263.2,2,281.3,2,11.55,6,15.26,6,0.04,6,1.05,6,0.52,6,1.676,2,1.122,2,2166.4,2,2303.6,2,7.731,2,25
  18HU20160430, AR07W,45,1,433201,3,2,20160507,1121,55.2672,-53.9517,2077,1900.5,2.8873,34.9206,2,34.9224,2,263.3,2,279.6,2,11.79,6,15.27,6,0.05,6,1.06,6,0.63,6,1.676,2,1.133,2,2164.4,2,2302.3,2,7.731,2,25
  18HU20160430, AR07W,45,1,433202,4,2,20160507,1124,55.2672,-53.9517,2077,1810.3,2.9358,34.9208,2,34.9218,2,262.7,2,279.6,2,11.31,6,15.28,6,0.05,6,1.06,6,0.52,6,1.673,2,1.154,2,2164.7,2,2305,2,7.722,2,25
  18HU20160430, AR07W,45,1,433203,5,2,20160507,1127,55.2672,-53.9517,2077,1690.2,2.9954,34.9214,2,34.923,2,262.4,2,278.3,6,11.87,6,15.28,6,0.06,6,1.07,6,0.66,6,1.724,2,1.276,2,2166.1,2,2302.1,2,7.728,2,25
  18HU20160430, AR07W,45,1,433204,6,2,20160507,1130,55.2672,-53.9517,2077,1550,3.1473,34.9223,2,34.9232,2,262.3,2,277.8,2,11.05,6,15.34,6,0.05,6,1.08,6,0.57,6,1.705,2,1.148,2,2164.8,2,2299.6,2,7.718,2,25
  18HU20160430, AR07W,45,1,433205,7,2,20160507,1134,55.2672,-53.9517,2077,1391.4,3.2693,34.923,2,34.9246,6,261.6,2,277.4,2,10.73,6,15.38,3,0.02,6,1.07,6,0.54,6,1.748,2,1.127,2,2164,2,2303.8,2,7.723,2,25
  18HU20160430, AR07W,45,1,433206,8,2,20160507,1138,55.2672,-53.9517,2077,1211.4,3.3977,34.9233,2,34.9244,2,260.9,2,275.4,2,10.52,6,15.42,6,0.02,6,1.08,6,0.51,6,1.754,2,1.132,2,2164.8,2,2305.2,2,7.726,2,25
  18HU20160430, AR07W,45,1,433207,9,2,20160507,1142,55.2672,-53.9517,2077,1031,3.46,34.9204,2,34.9214,2,261.3,2,276.4,2,10.38,6,16.11,6,0.03,6,1.07,6,0.65,6,1.86,2,1.32,2,2165.8,2,2303,2,7.725,2,25
  18HU20160430, AR07W,45,1,433208,10,2,20160507,1146,55.2672,-53.9517,2077,891.3,3.4218,34.9018,2,34.9051,2,267.3,2,282.4,2,9.9,6,16.03,6,0.03,6,1.08,6,0.59,6,2.039,2,1.612,2,2165.9,2,2304.1,2,7.711,2,25
  18HU20160430, AR07W,45,1,433209,11,2,20160507,1150,55.2672,-53.9517,2077,671,3.3004,34.8671,2,34.8694,2,278.5,2,293.3,2,8.85,6,15.42,6,0.04,6,1.05,6,0.53,6,2.27,2,2.116,2,2165.1,2,2298.9,2,7.717,2,25
  18HU20160430, AR07W,45,1,433210,12,2,20160507,1153,55.2672,-53.9517,2077,510,3.2293,34.8533,2,34.8542,2,283.3,2,297.4,2,8.48,6,15.38,6,0.05,6,1.04,6,0.57,6,2.388,2,2.274,2,2164.2,2,2298.5,2,7.709,2,25
  18HU20160430, AR07W,45,1,433211,13,2,20160507,1156,55.2672,-53.9517,2077,370.3,3.2543,34.8537,2,34.8558,2,283.5,2,297.1,2,8.56,6,13.19,3,0.06,6,1.04,6,0.53,6,2.385,2,2.309,2,2166,2,2301.7,2,7.719,2,25
  18HU20160430, AR07W,45,1,433212,14,2,20160507,1159,55.2672,-53.9517,2077,251.1,3.2589,34.8494,2,34.851,2,286.5,2,300.1,2,8.53,6,13.01,3,0.08,6,1.03,6,0.64,6,2.434,2,2.453,2,2165.3,2,2299,2,7.718,2,25
  18HU20160430, AR07W,45,1,433213,15,2,20160507,1201,55.2672,-53.9517,2077,160.2,3.2178,34.8098,2,34.8213,2,292.4,2,304.8,2,8.03,6,14.73,6,0.09,6,1.01,6,0.57,6,2.494,2,2.613,2,2162.1,2,2297.5,2,7.722,2,25
  18HU20160430, AR07W,45,1,433214,16,2,20160507,1203,55.2672,-53.9517,2077,100.1,3.1391,34.694,2,34.7096,2,296.4,2,309.3,2,7.7,6,13.92,6,0.1,6,0.96,6,0.84,6,2.543,2,2.743,2,2151.8,2,2290.5,2,7.723,2,25
  18HU20160430, AR07W,45,1,433215,17,2,20160507,1204,55.2672,-53.9517,2077,79.6,2.9867,34.6085,2,34.6222,2,300.7,2,313.1,2,7.61,6,13.21,6,0.09,6,0.93,6,0.66,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,45,1,433216,18,2,20160507,1205,55.2672,-53.9517,2077,59.9,2.7876,34.5096,2,-999,9,307,2,320.8,2,7.42,6,12.4,6,0.09,6,0.89,6,0.69,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,45,1,433217,19,2,20160507,1205,55.2672,-53.9517,2077,49.5,2.6934,34.4564,2,34.4675,2,308.7,2,323.3,2,7.33,6,12.29,6,0.09,6,0.88,6,0.7,6,2.675,2,2.932,2,2138.7,2,2272.5,2,7.736,2,25
  18HU20160430, AR07W,45,1,433218,20,2,20160507,1206,55.2672,-53.9517,2077,39.6,2.62,34.4014,2,-999,9,312.9,2,-999,9,7.22,6,11.56,6,0.11,6,0.84,6,0.72,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,45,1,433219,21,2,20160507,1206,55.2672,-53.9517,2077,29.2,2.4811,34.2891,2,34.2916,2,318.2,2,329.3,2,7.22,6,11.54,6,0.1,6,0.83,6,0.66,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,45,1,433220,22,2,20160507,1207,55.2672,-53.9517,2077,19,2.4035,34.2225,2,-999,9,321.8,2,-999,9,7.03,6,11.52,6,0.09,6,0.81,6,0.6,6,2.788,2,3.06,2,2126.5,2,2262.3,2,7.751,2,25
  18HU20160430, AR07W,45,1,433221,23,2,20160507,1207,55.2672,-53.9517,2077,10.4,1.3656,33.6997,2,33.6539,2,334,2,348.5,2,6.58,6,9.81,6,0.11,6,0.71,6,0.67,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,45,1,433222,24,2,20160507,1208,55.2672,-53.9517,2077,2.9,1.2511,33.6401,2,-999,9,334.7,2,-999,9,6.51,6,9.57,6,0.1,6,0.71,6,0.68,6,2.971,2,3.369,2,2090.8,2,2227.7,2,7.76,2,25
  18HU20160430, AR07W,51,1,433223,1,2,20160507,1714,55.188,-53.9748,1800,1002.5,3.4061,34.8833,2,-999,9,272.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433224,2,2,20160507,1722,55.188,-53.9748,1800,503.3,3.4811,34.8675,2,-999,9,280.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433225,3,2,20160507,1728,55.188,-53.9748,1800,201.2,3.8192,34.8688,2,-999,9,277.6,2,292.3,6,8.04,6,14.68,6,0.06,6,1.01,6,0.65,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433226,4,2,20160507,1729,55.188,-53.9748,1800,151.3,3.8114,34.8599,2,-999,9,278.5,2,291.2,2,7.92,6,14.65,3,0.06,6,1.01,6,0.73,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433227,5,2,20160507,1730,55.188,-53.9748,1800,100.4,3.8013,34.8207,2,-999,9,278.3,2,318.6,4,7.16,6,12.86,3,0.1,6,0.86,4,0.57,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433228,6,2,20160507,1731,55.188,-53.9748,1800,78.8,3.2821,34.6929,2,-999,9,286.6,2,299.1,2,7.46,6,14.29,6,0.11,6,0.96,6,0.65,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433229,7,2,20160507,1732,55.188,-53.9748,1800,59.5,2.6442,34.4615,2,-999,9,307.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433230,8,2,20160507,1732,55.188,-53.9748,1800,59.1,2.6164,34.4534,2,-999,9,306,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433231,9,2,20160507,1732,55.188,-53.9748,1800,59.4,2.6074,34.4538,2,-999,9,306.4,2,318.3,2,7.21,6,12.44,6,0.1,6,0.88,6,0.6,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433232,10,2,20160507,1732,55.188,-53.9748,1800,49.2,2.4569,34.3615,2,-999,9,319.7,2,328.7,2,7,6,11.37,3,0.1,6,0.81,6,0.72,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433233,11,2,20160507,1733,55.188,-53.9748,1800,39.5,1.9252,34.114,2,-999,9,326.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433234,12,2,20160507,1733,55.188,-53.9748,1800,39.4,1.9297,34.1167,2,-999,9,326.6,2,340.8,2,6.92,6,10.43,6,0.1,6,0.76,6,0.68,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433235,13,2,20160507,1734,55.188,-53.9748,1800,29.2,1.6093,33.9328,2,-999,9,334.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433236,14,2,20160507,1734,55.188,-53.9748,1800,29.1,1.5592,33.9105,2,-999,9,332.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433237,15,2,20160507,1734,55.188,-53.9748,1800,29.2,1.4532,33.8548,2,-999,9,333,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433238,16,2,20160507,1734,55.188,-53.9748,1800,29.5,1.4431,33.8465,2,-999,9,333.7,2,347.4,2,6.58,6,9.78,6,0.09,6,0.73,6,0.81,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433239,17,2,20160507,1734,55.188,-53.9748,1800,18.9,-0.1302,33.0741,2,-999,9,341.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433240,18,2,20160507,1734,55.188,-53.9748,1800,18.9,-0.0777,33.11,2,-999,9,340.7,2,353.1,2,6.92,6,8.36,6,0.1,6,0.72,6,0.63,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433241,19,2,20160507,1735,55.188,-53.9748,1800,9,-0.2721,33.0108,2,-999,9,338.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433242,20,2,20160507,1735,55.188,-53.9748,1800,9,-0.2684,33.0109,2,-999,9,339.2,2,352.7,2,7.07,6,7.24,6,0.09,6,0.72,6,0.67,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433243,21,2,20160507,1736,55.188,-53.9748,1800,2.7,-0.2919,32.9885,2,-999,9,339.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433244,22,2,20160507,1736,55.188,-53.9748,1800,2.7,-0.2807,32.9945,2,-999,9,338.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433245,23,2,20160507,1736,55.188,-53.9748,1800,2.7,-0.2739,32.9968,2,-999,9,339.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,51,1,433246,24,2,20160507,1736,55.188,-53.9748,1800,2.8,-0.2804,32.9936,2,-999,9,339.4,2,352.6,2,6.95,6,8.36,6,0.09,6,0.72,6,0.7,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999
  18HU20160430, AR07W,59,1,433247,1,2,20160508,520,55.8455,-53.3912,3068,3156.5,1.7054,34.8997,2,34.9031,2,278,2,297,2,9.67,6,13.31,6,0.05,6,0.94,6,0.6,6,2.153,2,1.692,2,2170.9,2,2301.6,2,7.716,2,25
  18HU20160430, AR07W,59,1,433248,2,2,20160508,521,55.8455,-53.3912,3068,3099.3,1.7402,34.8997,2,34.9032,2,277.6,2,299.9,2,9.78,6,13.15,6,0.02,6,0.96,6,0.59,6,2.113,2,1.886,2,2170.6,2,2297.7,3,7.715,2,25
  18HU20160430, AR07W,59,1,433249,3,2,20160508,523,55.8455,-53.3912,3068,3020.6,2.0258,34.9007,2,34.9045,2,274.4,2,292.9,2,10.28,6,13.25,6,0.03,6,0.97,6,0.55,6,1.971,2,1.603,2,2168,2,2303.9,2,7.72,2,25
  18HU20160430, AR07W,59,1,433250,4,2,20160508,525,55.8455,-53.3912,3068,2921.4,2.3685,34.9069,2,34.9113,2,268.3,2,286.3,2,11.66,6,14.12,6,0.03,6,1,6,0.58,6,1.781,2,1.431,2,2169.7,2,2303.7,2,7.721,2,25
  18HU20160430, AR07W,59,1,433251,5,2,20160508,527,55.8455,-53.3912,3068,2809.9,2.5457,34.9121,2,34.9165,2,265.3,2,283.3,2,12.09,6,14.31,6,0.03,6,1.03,6,0.67,6,1.708,2,1.243,2,2165.7,2,2302.9,2,7.726,2,25
  18HU20160430, AR07W,59,1,433252,6,2,20160508,530,55.8455,-53.3912,3068,2691,2.6842,34.9165,2,34.9199,2,263.6,2,281.5,2,10.29,3,14.82,6,0.04,6,1.04,6,0.66,6,1.621,2,1.073,2,2168.3,2,2305.1,2,7.723,2,25
  18HU20160430, AR07W,59,1,433253,7,2,20160508,532,55.8455,-53.3912,3068,2562.6,2.8761,34.919,2,34.9238,6,263.4,2,280.4,2,11.04,6,15.66,3,0.02,6,1.07,6,0.52,6,1.674,2,1.086,2,2166.5,2,2304.8,2,7.725,2,25
